Name,Position,General,Defending,Mental,Passing,Mobility,Power,Rating,Shooting,Flag,Age,Nationality,Photo,Club_Logo,Club,media_puntaje
Y. Songo'o,SUB,56,42,58,53,64,76,65,41,https://cdn.sofifa.com/flags/cm.png,29,Cameroon,https://cdn.sofifa.com/players/203/210/22_60.png,https://cdn.sofifa.com/teams/1804/30.png,Bradford City,56.875
Y. Maziz,CAM,62,23,53,67,64,61,68,64,https://cdn.sofifa.com/flags/fr.png,23,France,https://cdn.sofifa.com/players/237/138/22_60.png,https://cdn.sofifa.com/teams/112695/30.png,Seraing,57.75
T. Diagouraga,CDM,61,40,62,59,54,60,64,55,https://cdn.sofifa.com/flags/fr.png,34,France,https://cdn.sofifa.com/players/172/952/22_60.png,https://cdn.sofifa.com/teams/357/30.png,Morecambe,56.875
A. Bahachille,CDM,52,41,59,62,60,62,70,54,https://cdn.sofifa.com/flags/ve.png,20,Venezuela,https://cdn.sofifa.com/players/260/091/22_60.png,https://cdn.sofifa.com/teams/112914/30.png,Metropolitanos de Caracas FC,57.5
P. Plewka,RCM,52,41,57,57,63,70,68,49,https://cdn.sofifa.com/flags/pl.png,21,Poland,https://cdn.sofifa.com/players/245/125/22_60.png,https://cdn.sofifa.com/teams/1873/30.png,Wisła Kraków,57.125
W. Orban,RCB,56,55,64,55,56,75,82,35,https://cdn.sofifa.com/flags/hu.png,28,Hungary,https://cdn.sofifa.com/players/204/638/22_60.png,https://cdn.sofifa.com/teams/112172/30.png,RB Leipzig,59.75
J. Sotirio,SUB,51,30,52,53,80,75,60,49,https://cdn.sofifa.com/flags/au.png,25,Australia,https://cdn.sofifa.com/players/221/285/22_60.png,https://cdn.sofifa.com/teams/111766/30.png,Wellington Phoenix,56.25
A. Kerouedan,SUB,56,38,53,58,66,71,66,50,https://cdn.sofifa.com/flags/fr.png,21,France,https://cdn.sofifa.com/players/257/031/22_60.png,https://cdn.sofifa.com/teams/111659/30.png,Rodez Aveyron Football,57.25
O. Villadsen,RWB,56,37,57,57,77,70,68,41,https://cdn.sofifa.com/flags/dk.png,19,Denmark,https://cdn.sofifa.com/players/251/908/22_60.png,https://cdn.sofifa.com/teams/1788/30.png,FC Nordsjælland,57.875
Ryu Seung Woo,SUB,59,22,54,54,75,64,64,58,https://cdn.sofifa.com/flags/kr.png,27,Korea Republic,https://cdn.sofifa.com/players/221/383/22_60.png,https://cdn.sofifa.com/teams/1478/30.png,Jeju United FC,56.25
Raillo,SUB,58,48,64,54,53,73,73,39,https://cdn.sofifa.com/flags/es.png,29,Spain,https://cdn.sofifa.com/players/228/805/22_60.png,https://cdn.sofifa.com/teams/453/30.png,RCD Mallorca,57.75
Arthur Silbeira,SUB,69,21,54,55,60,60,70,69,https://cdn.sofifa.com/flags/br.png,25,Brazil,https://cdn.sofifa.com/players/230/299/22_60.png,https://cdn.sofifa.com/teams/1053/30.png,Santos,57.25
D. Iapichino,SUB,60,41,49,60,69,63,64,48,https://cdn.sofifa.com/flags/ch.png,30,Switzerland,https://cdn.sofifa.com/players/210/341/22_60.png,https://cdn.sofifa.com/teams/110770/30.png,FC Sion,56.75
M. Thiaw,RCB,57,46,58,55,62,69,75,45,https://cdn.sofifa.com/flags/de.png,19,Germany,https://cdn.sofifa.com/players/256/261/22_60.png,https://cdn.sofifa.com/teams/34/30.png,FC Schalke 04,58.375
O. Finney,LCM,55,34,55,60,73,58,67,54,https://cdn.sofifa.com/flags/gb-eng.png,23,England,https://cdn.sofifa.com/players/227/629/22_60.png,https://cdn.sofifa.com/teams/121/30.png,Crewe Alexandra,57.0
A. Green,RW,62,24,50,65,74,62,72,57,https://cdn.sofifa.com/flags/gb-eng.png,21,England,https://cdn.sofifa.com/players/228/814/22_60.png,https://cdn.sofifa.com/teams/1807/30.png,Sheffield Wednesday,58.25
P. Bjur,SUB,57,39,56,62,74,59,68,46,https://cdn.sofifa.com/flags/dk.png,21,Denmark,https://cdn.sofifa.com/players/248/824/22_60.png,https://cdn.sofifa.com/teams/269/30.png,Brøndby IF,57.625
Y. Armougom,LB,59,43,55,57,71,67,68,42,https://cdn.sofifa.com/flags/fr.png,23,France,https://cdn.sofifa.com/players/241/551/22_60.png,https://cdn.sofifa.com/teams/210/30.png,Stade Malherbe Caen,57.75
C. Krempicki,LCM,54,37,58,56,64,68,62,50,https://cdn.sofifa.com/flags/de.png,26,Germany,https://cdn.sofifa.com/players/243/881/22_60.png,https://cdn.sofifa.com/teams/110588/30.png,1. FC Magdeburg,56.125
M. Willock,SUB,55,35,58,56,68,67,62,51,https://cdn.sofifa.com/flags/ms.png,24,Montserrat,https://cdn.sofifa.com/players/213/696/22_60.png,https://cdn.sofifa.com/teams/113926/30.png,Salford City,56.5
A. Scully,LW,56,25,50,54,76,67,69,59,https://cdn.sofifa.com/flags/ie.png,22,Republic of Ireland,https://cdn.sofifa.com/players/240/865/22_60.png,https://cdn.sofifa.com/teams/149/30.png,Lincoln City,57.0
J. Rafferty,RES,60,45,59,55,64,70,66,38,https://cdn.sofifa.com/flags/ie.png,27,Republic of Ireland,https://cdn.sofifa.com/players/210/029/22_60.png,https://cdn.sofifa.com/teams/1801/30.png,Preston North End,57.125
A. Kampetsis,SUB,67,11,56,60,71,68,72,58,https://cdn.sofifa.com/flags/gr.png,22,Greece,https://cdn.sofifa.com/players/245/732/22_60.png,https://cdn.sofifa.com/teams/1907/30.png,Willem II,57.875
A. Ralston,RB,60,42,59,60,62,69,67,43,https://cdn.sofifa.com/flags/gb-sct.png,22,Scotland,https://cdn.sofifa.com/players/234/072/22_60.png,https://cdn.sofifa.com/teams/78/30.png,Celtic,57.75
20 A. Sulu,RCB,54,45,59,48,64,77,70,45,https://cdn.sofifa.com/flags/tr.png,33,Turkey,https://cdn.sofifa.com/players/223/142/20_60.png,https://cdn.sofifa.com/teams/110591/30.png,FC Carl Zeiss Jena,57.75
12 K. Kaladze,LCB,53,79,47,64,58,64,76,44,https://cdn.sofifa.com/flags/ge.png,33,Georgia,https://cdn.sofifa.com/players/007/142/12_60.png,https://cdn.sofifa.com/teams/110556/30.png,Genoa,60.625
M. Espinoza,LB,57,43,57,59,74,64,71,41,https://cdn.sofifa.com/flags/py.png,23,Paraguay,https://cdn.sofifa.com/players/253/239/22_60.png,https://cdn.sofifa.com/teams/111008/30.png,Club Libertad,58.25
Rober,RES,60,18,54,66,76,58,76,62,https://cdn.sofifa.com/flags/es.png,20,Spain,https://cdn.sofifa.com/players/245/894/22_60.png,https://cdn.sofifa.com/teams/449/30.png,Real Betis Balompié,58.75
J. Lindsey,SUB,55,42,56,60,72,70,72,41,https://cdn.sofifa.com/flags/us.png,21,United States,https://cdn.sofifa.com/players/242/334/22_60.png,https://cdn.sofifa.com/teams/696/30.png,Sporting Kansas City,58.5
O. Reabciuk,LB,61,45,58,59,76,66,72,36,https://cdn.sofifa.com/flags/md.png,23,Moldova,https://cdn.sofifa.com/players/241/073/22_60.png,https://cdn.sofifa.com/teams/280/30.png,Olympiacos CFP,59.125
21 A. Akkaynak,SUB,56,34,57,62,62,67,66,51,https://cdn.sofifa.com/flags/de.png,21,Germany,https://cdn.sofifa.com/players/236/996/21_60.png,https://cdn.sofifa.com/teams/114398/30.png,Türkgücü München,56.875
S. Cosgrove,LS,60,20,57,47,62,78,69,61,https://cdn.sofifa.com/flags/gb-eng.png,24,England,https://cdn.sofifa.com/players/227/040/22_60.png,https://cdn.sofifa.com/teams/127/30.png,Shrewsbury Town,56.75
21 G. Pazzini,SUB,70,14,61,52,60,69,69,64,https://cdn.sofifa.com/flags/it.png,35,Italy,https://cdn.sofifa.com/players/137/361/21_60.png,https://cdn.sofifa.com/teams/206/30.png,Hellas Verona,57.375
M. Bjørnbak,RCB,61,43,55,60,49,69,70,54,https://cdn.sofifa.com/flags/no.png,29,Norway,https://cdn.sofifa.com/players/207/622/22_60.png,https://cdn.sofifa.com/teams/417/30.png,Molde FK,57.625
C. Palmer,SUB,60,31,54,60,71,59,74,56,https://cdn.sofifa.com/flags/gb-eng.png,19,England,https://cdn.sofifa.com/players/257/534/22_60.png,https://cdn.sofifa.com/teams/10/30.png,Manchester City,58.125
T. Clarke,CB,55,43,60,59,58,76,66,42,https://cdn.sofifa.com/flags/gb-eng.png,33,England,https://cdn.sofifa.com/players/173/518/22_60.png,https://cdn.sofifa.com/teams/112260/30.png,Fleetwood Town,57.375
C. Mola,RES,58,42,56,68,67,63,72,40,https://cdn.sofifa.com/flags/gb-eng.png,20,England,https://cdn.sofifa.com/players/246/126/22_60.png,https://cdn.sofifa.com/teams/36/30.png,VfB Stuttgart,58.25
J. Correa,ST,63,15,59,49,66,71,73,61,https://cdn.sofifa.com/flags/ar.png,28,Argentina,https://cdn.sofifa.com/players/223/593/22_60.png,https://cdn.sofifa.com/teams/101085/30.png,Racing Club,57.125
C. McLennan,SUB,54,30,52,61,70,71,71,55,https://cdn.sofifa.com/flags/gb-sct.png,21,Scotland,https://cdn.sofifa.com/players/233/727/22_60.png,https://cdn.sofifa.com/teams/77/30.png,Aberdeen,58.0
Joel Pereira,RB,58,43,54,62,68,64,68,44,https://cdn.sofifa.com/flags/pt.png,24,Portugal,https://cdn.sofifa.com/players/258/276/22_60.png,https://cdn.sofifa.com/teams/873/30.png,Lech Poznań,57.625
J. Souttar,RCB,60,45,59,55,63,68,70,43,https://cdn.sofifa.com/flags/gb-sct.png,24,Scotland,https://cdn.sofifa.com/players/212/516/22_60.png,https://cdn.sofifa.com/teams/80/30.png,Heart of Midlothian,57.875
B. Riveros,RES,58,42,54,64,76,71,72,36,https://cdn.sofifa.com/flags/py.png,23,Paraguay,https://cdn.sofifa.com/players/233/476/22_60.png,https://cdn.sofifa.com/teams/269/30.png,Brøndby IF,59.125
A. Crețu,SUB,54,44,61,57,62,66,67,46,https://cdn.sofifa.com/flags/ro.png,29,Romania,https://cdn.sofifa.com/players/256/271/22_60.png,https://cdn.sofifa.com/teams/308/30.png,Universitatea Craiova,57.125
N. Farrugia,SUB,58,37,54,57,69,63,66,52,https://cdn.sofifa.com/flags/ie.png,22,Republic of Ireland,https://cdn.sofifa.com/players/247/001/22_60.png,https://cdn.sofifa.com/teams/306/30.png,Shamrock Rovers,57.0
21 J. Hardeveld,SUB,64,44,58,61,59,62,66,46,https://cdn.sofifa.com/flags/nl.png,25,Netherlands,https://cdn.sofifa.com/players/221/986/21_60.png,https://cdn.sofifa.com/teams/100634/30.png,Heracles Almelo,57.5
J. Le Douaron,SUB,64,30,60,60,62,68,70,48,https://cdn.sofifa.com/flags/fr.png,23,France,https://cdn.sofifa.com/players/257/111/22_60.png,https://cdn.sofifa.com/teams/378/30.png,Stade Brestois 29,57.75
J. Nišić,SUB,60,35,60,63,70,63,68,49,https://cdn.sofifa.com/flags/rs.png,23,Serbia,https://cdn.sofifa.com/players/263/005/22_60.png,https://cdn.sofifa.com/teams/110321/30.png,Pau FC,58.5
21 J. Mejídez,SUB,61,22,55,62,76,62,68,57,https://cdn.sofifa.com/flags/ec.png,35,Ecuador,https://cdn.sofifa.com/players/251/704/21_60.png,https://cdn.sofifa.com/flags/ec.png,No Club,57.875
18 J. Angulo,SUB,58,31,49,65,72,66,70,60,https://cdn.sofifa.com/flags/ec.png,27,Ecuador,https://cdn.sofifa.com/players/235/716/18_60.png,https://cdn.sofifa.com/teams/111678/30.png,Club Tijuana,58.875
J. Eilers,SUB,59,17,57,56,72,66,64,61,https://cdn.sofifa.com/flags/de.png,33,Germany,https://cdn.sofifa.com/players/225/730/22_60.png,https://cdn.sofifa.com/teams/110482/30.png,Hallescher FC,56.5
S. Polter,ST,60,14,61,53,66,72,69,62,https://cdn.sofifa.com/flags/de.png,30,Germany,https://cdn.sofifa.com/players/192/660/22_60.png,https://cdn.sofifa.com/teams/160/30.png,VfL Bochum 1848,57.125
21 A. Khrees,RES,53,40,55,56,66,69,62,49,https://cdn.sofifa.com/flags/sa.png,29,Saudi Arabia,https://cdn.sofifa.com/players/209/222/21_60.png,https://cdn.sofifa.com/teams/112389/30.png,Al Faisaly,56.25
T. Jenks,SUB,57,38,55,54,64,68,66,50,https://cdn.sofifa.com/flags/gb-eng.png,19,England,https://cdn.sofifa.com/players/259/032/22_60.png,https://cdn.sofifa.com/teams/77/30.png,Aberdeen,56.5
V. Černý,RES,66,13,57,57,80,53,73,61,https://cdn.sofifa.com/flags/cz.png,23,Czech Republic,https://cdn.sofifa.com/players/216/860/22_60.png,https://cdn.sofifa.com/teams/1908/30.png,FC Twente,57.5
D. Čolina,LB,59,43,55,45,74,66,75,44,https://cdn.sofifa.com/flags/hr.png,20,Croatia,https://cdn.sofifa.com/players/262/579/22_60.png,https://cdn.sofifa.com/teams/263/30.png,Hajduk Split,57.625
S. MacDonald,SUB,60,42,63,62,57,51,63,53,https://cdn.sofifa.com/flags/gb-wls.png,32,Wales,https://cdn.sofifa.com/players/170/879/22_60.png,https://cdn.sofifa.com/teams/121/30.png,Crewe Alexandra,56.375
M. Komenda,SUB,56,45,55,55,68,71,69,40,https://cdn.sofifa.com/flags/de.png,24,Germany,https://cdn.sofifa.com/players/224/093/22_60.png,https://cdn.sofifa.com/teams/576/30.png,Holstein Kiel,57.375
R. Koike,RB,51,42,57,62,80,78,70,29,https://cdn.sofifa.com/flags/jp.png,25,Japan,https://cdn.sofifa.com/players/237/339/22_60.png,https://cdn.sofifa.com/teams/101151/30.png,Yokohama F. Marinos,58.625
Z. Clough,SUB,62,22,54,61,70,55,64,64,https://cdn.sofifa.com/flags/gb-eng.png,26,England,https://cdn.sofifa.com/players/212/803/22_60.png,https://cdn.sofifa.com/teams/1480/30.png,Carlisle United,56.5
M. Solbakken,LCM,58,37,59,60,65,64,68,50,https://cdn.sofifa.com/flags/no.png,20,Norway,https://cdn.sofifa.com/players/260/149/22_60.png,https://cdn.sofifa.com/teams/917/30.png,Stabæk Fotball,57.625
L. Bijker,LB,54,44,63,62,68,74,67,36,https://cdn.sofifa.com/flags/nl.png,28,Netherlands,https://cdn.sofifa.com/players/215/650/22_60.png,https://cdn.sofifa.com/teams/110724/30.png,KV Mechelen,58.5
M. Roerslev,SUB,55,40,60,62,70,69,72,38,https://cdn.sofifa.com/flags/dk.png,22,Denmark,https://cdn.sofifa.com/players/238/157/22_60.png,https://cdn.sofifa.com/teams/1925/30.png,Brentford,58.25
K. Staude,SUB,62,29,56,58,72,63,68,53,https://cdn.sofifa.com/flags/de.png,24,Germany,https://cdn.sofifa.com/players/234/163/22_60.png,https://cdn.sofifa.com/teams/33/30.png,TSV 1860 München,57.625
A. Méndez,RB,52,48,56,55,70,80,72,34,https://cdn.sofifa.com/flags/uy.png,25,Uruguay,https://cdn.sofifa.com/players/253/294/22_60.png,https://cdn.sofifa.com/teams/111325/30.png,Club Nacional de Football,58.375
J. Velázquez,SUB,52,50,61,50,64,69,73,42,https://cdn.sofifa.com/flags/ar.png,30,Argentina,https://cdn.sofifa.com/players/210/814/22_60.png,https://cdn.sofifa.com/teams/112670/30.png,Club Atlético Talleres,57.625
Pepe Sánchez,RES,54,43,58,61,64,66,70,46,https://cdn.sofifa.com/flags/es.png,21,Spain,https://cdn.sofifa.com/players/254/787/22_60.png,https://cdn.sofifa.com/teams/110832/30.png,Granada CF,57.75
M. Jamal,ST,57,39,61,59,66,62,64,44,https://cdn.sofifa.com/flags/ae.png,27,United Arab Emirates,https://cdn.sofifa.com/players/251/055/22_60.png,https://cdn.sofifa.com/flags/ae.png,No Club,56.5
G. Diangana,RW,61,16,54,66,78,63,77,56,https://cdn.sofifa.com/flags/gb-eng.png,23,England,https://cdn.sofifa.com/players/231/436/22_60.png,https://cdn.sofifa.com/teams/109/30.png,West Bromwich Albion,58.875
A. Esiti,SUB,58,47,64,59,54,62,72,46,https://cdn.sofifa.com/flags/ng.png,27,Nigeria,https://cdn.sofifa.com/players/220/921/22_60.png,https://cdn.sofifa.com/teams/393/30.png,PAOK,57.75
J. Olayinka,RES,56,33,55,58,74,62,68,56,https://cdn.sofifa.com/flags/gb-eng.png,20,England,https://cdn.sofifa.com/players/247/166/22_60.png,https://cdn.sofifa.com/teams/1/30.png,Arsenal,57.75
N. Williams,RES,59,43,56,66,72,65,75,38,https://cdn.sofifa.com/flags/gb-wls.png,20,Wales,https://cdn.sofifa.com/players/243/057/22_60.png,https://cdn.sofifa.com/teams/9/30.png,Liverpool,59.25
T. Koga,LCB,56,43,54,61,71,72,71,37,https://cdn.sofifa.com/flags/jp.png,22,Japan,https://cdn.sofifa.com/players/234/184/22_60.png,https://cdn.sofifa.com/teams/101145/30.png,Kashiwa Reysol,58.125
18 J. O'Connor,SUB,54,66,60,60,61,76,67,41,https://cdn.sofifa.com/flags/gb-eng.png,31,England,https://cdn.sofifa.com/players/164/417/18_60.png,https://cdn.sofifa.com/teams/1803/30.png,Walsall,60.625
V. Edvardsen,ST,59,28,55,58,62,69,68,64,https://cdn.sofifa.com/flags/se.png,25,Sweden,https://cdn.sofifa.com/players/259/921/22_60.png,https://cdn.sofifa.com/teams/113892/30.png,Degerfors IF,57.875
J. Lyden,SUB,58,41,57,58,58,66,64,50,https://cdn.sofifa.com/flags/au.png,25,Australia,https://cdn.sofifa.com/players/224/526/22_60.png,https://cdn.sofifa.com/teams/1934/30.png,Swindon Town,56.5
20 C. Jennings,SUB,58,25,52,62,68,68,64,60,https://cdn.sofifa.com/flags/gb-eng.png,28,England,https://cdn.sofifa.com/players/207/620/20_60.png,https://cdn.sofifa.com/teams/15048/30.png,Tranmere Rovers,57.125
A. Morris,RES,54,42,59,52,67,67,66,49,https://cdn.sofifa.com/flags/us.png,19,United States,https://cdn.sofifa.com/players/255/145/22_60.png,https://cdn.sofifa.com/teams/687/30.png,Columbus Crew,57.0
S. Sanna,SUB,59,44,59,61,62,54,66,54,https://cdn.sofifa.com/flags/fr.png,22,France,https://cdn.sofifa.com/players/252/599/22_60.png,https://cdn.sofifa.com/teams/1809/30.png,Toulouse Football Club,57.375
M. Saito,SUB,61,14,50,62,74,67,67,64,https://cdn.sofifa.com/flags/jp.png,31,Japan,https://cdn.sofifa.com/players/222/991/22_60.png,https://cdn.sofifa.com/teams/112092/30.png,Nagoya Grampus,57.375
J. Thiaré,LS,62,13,48,55,80,76,68,60,https://cdn.sofifa.com/flags/sn.png,28,Senegal,https://cdn.sofifa.com/players/212/790/22_60.png,https://cdn.sofifa.com/teams/1738/30.png,Le Havre AC,57.75
A. Layouni,LW,64,20,50,60,74,59,69,60,https://cdn.sofifa.com/flags/tn.png,28,Tunisia,https://cdn.sofifa.com/players/242/166/22_60.png,https://cdn.sofifa.com/teams/920/30.png,Vålerenga Fotball,57.0
20 L. Rosseti,SUB,62,19,54,52,64,74,68,62,https://cdn.sofifa.com/flags/it.png,24,Italy,https://cdn.sofifa.com/players/219/938/20_60.png,https://cdn.sofifa.com/teams/1847/30.png,Ascoli,56.875
O. Perianu,SUB,54,41,56,53,72,67,70,49,https://cdn.sofifa.com/flags/ro.png,19,Romania,https://cdn.sofifa.com/players/248/443/22_60.png,https://cdn.sofifa.com/teams/100761/30.png,FCSB (Steaua),57.75
M. Fraser,RCB,55,43,59,57,69,76,65,38,https://cdn.sofifa.com/flags/gb-sct.png,27,Scotland,https://cdn.sofifa.com/players/211/096/22_60.png,https://cdn.sofifa.com/teams/100805/30.png,St. Mirren,57.75
J. Fjóluson,LCB,59,45,59,59,47,63,70,54,https://cdn.sofifa.com/flags/is.png,32,Iceland,https://cdn.sofifa.com/players/203/929/22_60.png,https://cdn.sofifa.com/teams/708/30.png,Hammarby IF,57.0
J. Laso,SUB,58,46,61,53,62,73,72,39,https://cdn.sofifa.com/flags/ar.png,30,Argentina,https://cdn.sofifa.com/players/226/772/22_60.png,https://cdn.sofifa.com/teams/110093/30.png,Club Atlético Independiente,58.0
D. Atanga,SUB,55,27,52,55,81,70,68,50,https://cdn.sofifa.com/flags/gh.png,24,Ghana,https://cdn.sofifa.com/players/226/705/22_60.png,https://cdn.sofifa.com/teams/682/30.png,KV Oostende,57.25
21 E. Bwomono,RB,56,38,56,55,74,74,68,42,https://cdn.sofifa.com/flags/ug.png,21,Uganda,https://cdn.sofifa.com/players/240/616/21_60.png,https://cdn.sofifa.com/teams/1954/30.png,Southend United,57.875
21 H. Abou Demba,SUB,53,41,53,56,72,76,64,39,https://cdn.sofifa.com/flags/mr.png,28,Mauritania,https://cdn.sofifa.com/players/244/116/21_60.png,https://cdn.sofifa.com/teams/1805/30.png,Grenoble Foot 38,56.75
Juan Jesus,SUB,58,51,59,58,70,70,73,34,https://cdn.sofifa.com/flags/br.png,30,Brazil,https://cdn.sofifa.com/players/200/752/22_60.png,https://cdn.sofifa.com/teams/48/30.png,Napoli,59.125
L. Zander,RB,54,45,58,63,72,67,70,36,https://cdn.sofifa.com/flags/de.png,25,Germany,https://cdn.sofifa.com/players/222/773/22_60.png,https://cdn.sofifa.com/teams/110329/30.png,FC St. Pauli,58.125
L. Kerber,LDM,56,38,58,61,70,67,69,45,https://cdn.sofifa.com/flags/de.png,19,Germany,https://cdn.sofifa.com/players/260/369/22_60.png,https://cdn.sofifa.com/teams/523/30.png,1. FC Saarbrücken,58.0
R. Krhin,RCM,61,45,66,65,44,57,70,52,https://cdn.sofifa.com/flags/si.png,31,Slovenia,https://cdn.sofifa.com/players/192/205/22_60.png,https://cdn.sofifa.com/teams/114023/30.png,Western United FC,57.5
Andre Shinyashiki,LM,60,22,53,55,73,69,69,55,https://cdn.sofifa.com/flags/br.png,24,Brazil,https://cdn.sofifa.com/players/247/391/22_60.png,https://cdn.sofifa.com/teams/694/30.png,Colorado Rapids,57.0
G. Berggren,LCM,54,39,63,58,61,70,68,44,https://cdn.sofifa.com/flags/se.png,23,Sweden,https://cdn.sofifa.com/players/227/278/22_60.png,https://cdn.sofifa.com/teams/711/30.png,BK Häcken,57.125
V. Wernersson,SUB,57,41,55,62,67,72,67,41,https://cdn.sofifa.com/flags/se.png,25,Sweden,https://cdn.sofifa.com/players/223/908/22_60.png,https://cdn.sofifa.com/teams/917/30.png,Stabæk Fotball,57.75
R. Calafiori,SUB,60,46,58,54,64,62,74,48,https://cdn.sofifa.com/flags/it.png,19,Italy,https://cdn.sofifa.com/players/257/711/22_60.png,https://cdn.sofifa.com/teams/52/30.png,Roma,58.25
D. Reasco,SUB,60,13,61,51,67,75,67,59,https://cdn.sofifa.com/flags/ec.png,22,Ecuador,https://cdn.sofifa.com/players/254/069/22_60.png,https://cdn.sofifa.com/teams/110986/30.png,LDU Quito,56.625
S. Perry,LDM,56,37,60,57,64,66,69,51,https://cdn.sofifa.com/flags/gb-eng.png,19,England,https://cdn.sofifa.com/players/254/851/22_60.png,https://cdn.sofifa.com/teams/1803/30.png,Walsall,57.5
20 A. Bongiovanni,SUB,66,34,51,66,64,56,70,58,https://cdn.sofifa.com/flags/be.png,19,Belgium,https://cdn.sofifa.com/players/235/171/20_60.png,https://cdn.sofifa.com/teams/1750/30.png,KSV Cercle Brugge,58.125
T. Pugh,RWB,53,37,56,54,68,68,64,51,https://cdn.sofifa.com/flags/gb-wls.png,20,Wales,https://cdn.sofifa.com/players/246/446/22_60.png,https://cdn.sofifa.com/teams/1949/30.png,Scunthorpe United,56.375
R. Cooney,RB,54,41,53,60,69,69,68,48,https://cdn.sofifa.com/flags/gb-eng.png,21,England,https://cdn.sofifa.com/players/236/923/22_60.png,https://cdn.sofifa.com/teams/357/30.png,Morecambe,57.75
20 J. Bartosz,SUB,54,40,59,54,70,70,65,46,https://cdn.sofifa.com/flags/pl.png,22,Poland,https://cdn.sofifa.com/players/222/266/20_60.png,https://cdn.sofifa.com/teams/1873/30.png,Wisła Kraków,57.25
Diego González,LCB,62,46,60,66,68,64,72,35,https://cdn.sofifa.com/flags/es.png,26,Spain,https://cdn.sofifa.com/players/227/106/22_60.png,https://cdn.sofifa.com/teams/468/30.png,Elche CF,59.125
21 Chuca,SUB,63,35,57,61,60,60,66,54,https://cdn.sofifa.com/flags/es.png,23,Spain,https://cdn.sofifa.com/players/241/465/21_60.png,https://cdn.sofifa.com/teams/1873/30.png,Wisła Kraków,57.0
S. Long,RCB,58,41,58,56,67,78,64,37,https://cdn.sofifa.com/flags/ie.png,26,Republic of Ireland,https://cdn.sofifa.com/players/218/591/22_60.png,https://cdn.sofifa.com/teams/1936/30.png,Cheltenham Town,57.375
J. Rhodes,SUB,61,20,59,49,64,69,69,63,https://cdn.sofifa.com/flags/gb-sct.png,31,Scotland,https://cdn.sofifa.com/players/184/624/22_60.png,https://cdn.sofifa.com/teams/1939/30.png,Huddersfield Town,56.75
